zona_bairro,area_quartos,enderecos_lista,aluguel
Vila-Paulista-zona-norte,253 m² construídos,"Rua Jorge Duprat Figueiredo, Vila Paulista, São Paulo Zona Norte, São Paulo",3.000
Vila-Paulista-zona-norte,250 m² construídos,"Rua Jorge Duprat Figueiredo, Vila Paulista, São Paulo Zona Norte, São Paulo",3.800
Parque-Peruche-zona-norte,130 m² construídos2 quartos,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.700
Parque-Peruche-zona-norte,260 m² construídos4 quartos,"R Águas Virtuosas, Parque Peruche, São Paulo Zona Norte, São Paulo",6.000
Parque-Peruche-zona-norte,366 m² construídos3 quartos,"R Doutor Gabriel Covelli, Parque Peruche, São Paulo Zona Norte, São Paulo",3.500
Parque-Peruche-zona-norte,130 m² construídos2 quartos,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.700
Parque-Peruche-zona-norte,50 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.030
Parque-Peruche-zona-norte,70 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.300
Parque-Peruche-zona-norte,40 m² construídos1 quarto,"R Antonio Cavazan, Parque Peruche, São Paulo Zona Norte, São Paulo",1.250
Parque-Peruche-zona-norte,60 m² construídos2 quartos,"R Santa Eudóxia, Parque Peruche, São Paulo Zona Norte, São Paulo",1.200
Parque-Peruche-zona-norte,40 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",900
Parque-Peruche-zona-norte,50 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",910
Parque-Peruche-zona-norte,150 m² construídos4 quartos,"R Armando Coelho Silva, Parque Peruche, São Paulo Zona Norte, São Paulo",2.500
Parque-Peruche-zona-norte,40 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",900
Parque-Peruche-zona-norte,126 m² construídos2 quartos,"Rua Diógenes De Lima 335, Parque Peruche, São Paulo Zona Norte, São Paulo",2.200
Parque-Peruche-zona-norte,50 m² totais2 quartos,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.500
Parque-Peruche-zona-norte,200 m² construídos3 quartos,"Av Engenheiro Caetano Álvares, Parque Peruche, São Paulo Zona Norte, São Paulo",6.000
Parque-Peruche-zona-norte,70 m² construídos2 quartos,"Parque Peruche, São Paulo Zona Norte, São Paulo",1.750
Parque-Peruche-zona-norte,70 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",800
Parque-Peruche-zona-norte,40 m² construídos2 quartos,"R Santa Eudóxia, Parque Peruche, São Paulo Zona Norte, São Paulo",1.500
Parque-Peruche-zona-norte,30 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",600
Parque-Peruche-zona-norte,40 m² construídos1 quarto,"Parque Peruche, São Paulo Zona Norte, São Paulo",700
Parque-Peruche-zona-norte,60 m² construídos2 quartos,"R Águas Virtuosas, Parque Peruche, São Paulo Zona Norte, São Paulo",1.100
Vila-Maria-zona-norte,60 m² construídos1 quarto,"R Andréa Del Castagno, Vila Santa Maria, São Paulo Zona Norte, São Paulo",760
Vila-Maria-zona-norte,34 m² construídos1 quarto,"Marcelino Machado, Vila Maria Alta, São Paulo Zona Norte, São Paulo",850
Vila-Maria-zona-norte,20 m² construídos1 quarto,"Doutor Benedito Estevam Dos Santos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",700
Vila-Maria-zona-norte,39 m² construídos1 quarto,"Marcelino Machado, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Araritaguaba, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Santa Inácia, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-zona-norte,40 m² construídos1 quarto,"Samurais, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-zona-norte,42 m² construídos1 quarto,"Sargento Agostinho Ferreira, Vila Maria, São Paulo Zona Norte, São Paulo",800
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Doutor Afonso Vergueiro, Vila Maria, São Paulo Zona Norte, São Paulo",850
Vila-Maria-zona-norte,60 m² construídos2 quartos,"Padre Sabóia De Medeiros, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.200
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Padre Sabóia De Medeiros, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-zona-norte,30 m² construídos1 quarto,"Canhoneira Mearim, Vila Maria Alta, São Paulo Zona Norte, São Paulo",860
Vila-Maria-zona-norte,40 m² construídos1 quarto,"Professora Maria José Barone Fernandes, Vila Maria, São Paulo Zona Norte, São Paulo",1.350
Vila-Maria-zona-norte,35 m² construídos1 quarto,"Alves Cardoso, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-zona-norte,20 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",700
Vila-Maria-zona-norte,50 m² construídos1 quarto,"Simão Borges, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-zona-norte,240 m² construídos3 quartos,"R Orminda, Vila Santa Maria, São Paulo Zona Norte, São Paulo",5.500
Vila-Maria-zona-norte,400 m² construídos4 quartos,"Rua Salvador Padilha Gimenes, Vila Santa Maria, São Paulo Zona Norte, São Paulo",6.000
Vila-Maria-zona-norte,220 m² construídos10 quartos,"Rua Andréa Del Castagno, Vila Santa Maria, São Paulo Zona Norte, São Paulo",4.500
Vila-Maria-zona-norte,100 m² construídos2 quartos,"Vila Santa Maria, São Paulo Zona Norte, São Paulo",2.300
Parque-Edu-Chaves-zona-norte,80 m² construídos2 quartos,"Rua José Eduardo Raduan 5, Parque Edu Chaves, São Paulo Zona Norte, São Paulo",1.299
Parque-Edu-Chaves-zona-norte,580 m² construídos3 quartos,"Parque Edu Chaves, São Paulo Zona Norte, São Paulo",15.000
Parque-Edu-Chaves-zona-norte,432 m² construídos4 quartos,"Acailandia, Parque Edu Chaves, São Paulo Zona Norte, São Paulo",6.000
Parque-Edu-Chaves-zona-norte,70 m² construídos2 quartos,"Travessa Maria Martins Da Silva, Parque Edu Chaves, São Paulo Zona Norte, São Paulo",1.200
Parque-Edu-Chaves-zona-norte,75 m² construídos3 quartos,"Rua Semyon Kirlian,, Parque Edu Chaves, São Paulo Zona Norte, São Paulo",1.200
Parque-Edu-Chaves-zona-norte,100 m² construídos1 quarto,"Rua Barra Da Onça  350, Parque Edu Chaves, São Paulo Zona Norte, São Paulo",999
Vila-Palmeiras-zona-norte,40 m² construídos1 quarto,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",800
Vila-Palmeiras-zona-norte,35 m² construídos1 quarto,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",700
Vila-Palmeiras-zona-norte,70 m² construídos2 quartos,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",950
Vila-Palmeiras-zona-norte,65 m² construídos3 quartos,"Rua Manuel Correia, Vila Palmeiras, São Paulo Zona Norte, São Paulo",1.800
Vila-Palmeiras-zona-norte,98 m² construídos3 quartos,"R Francisco Cid, Vila Palmeiras, São Paulo Zona Norte, São Paulo",2.600
Vila-Palmeiras-zona-norte,170 m² construídos3 quartos,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",3.500
Vila-Palmeiras-zona-norte,125 m² construídos2 quartos,"Rua Francisco Cid, Vila Palmeiras, São Paulo Zona Norte, São Paulo",2.000
Vila-Palmeiras-zona-norte,35 m² construídos1 quarto,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",700
Vila-Palmeiras-zona-norte,40 m² construídos1 quarto,"Av Antônio Munhoz Bonilha, Vila Palmeiras, São Paulo Zona Norte, São Paulo",960
Vila-Palmeiras-zona-norte,90 m² construídos2 quartos,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",1.500
Vila-Palmeiras-zona-norte,50 m² construídos1 quarto,"Avenida Antônio Munhoz Bonilha, Vila Palmeiras, São Paulo Zona Norte, São Paulo",950
Vila-Palmeiras-zona-norte,100 m² construídos2 quartos,"Sob Consulta, Vila Palmeiras, São Paulo Zona Norte, São Paulo",2.400
Vila-Palmeiras-zona-norte,40 m² construídos1 quarto,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",700
Vila-Palmeiras-zona-norte,65 m² construídos2 quartos,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",800
Vila-Palmeiras-zona-norte,70 m² construídos2 quartos,"Vila Palmeiras, São Paulo Zona Norte, São Paulo",1.250
Vila-Palmeiras-zona-norte,98 m² construídos3 quartos,"Rua Francisco Cid 00, Vila Palmeiras, São Paulo Zona Norte, São Paulo",2.400
Jardim-Das-Laranjeiras-zona-norte,250 m² construídos3 quartos,"Nao Informado, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",5.000
Jardim-Das-Laranjeiras-zona-norte,260 m² construídos3 quartos,"R Reims, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",5.000
Jardim-Das-Laranjeiras-zona-norte,345 m² construídos10 quartos,"Rua Embaixador João Carlos Muniz, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",8.000
Jardim-Das-Laranjeiras-zona-norte,345 m² construídos10 quartos,"Rua Embaixador João Carlos Muniz,
                106., Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",7.000
Jardim-Das-Laranjeiras-zona-norte,350 m² construídos,"R Embaixador João Carlos Muniz, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",7.000
Jardim-Das-Laranjeiras-zona-norte,350 m² construídos,"R Embaixador João Carlos Muniz, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",9.000
Jardim-Das-Laranjeiras-zona-norte,10 quartos,"Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",8.000
Jardim-Das-Laranjeiras-zona-norte,345 m² construídos10 quartos,"Rua Embaixador Joao Crlos Muniz  00, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",8.000
Jardim-Das-Laranjeiras-zona-norte,260 m² construídos3 quartos,"R Reims, Jardim Das Laranjeiras, São Paulo Zona Norte, São Paulo",5.000
Vila-Maria-Alta-zona-norte,34 m² construídos1 quarto,"Marcelino Machado, Vila Maria Alta, São Paulo Zona Norte, São Paulo",850
Vila-Maria-Alta-zona-norte,20 m² construídos1 quarto,"Doutor Benedito Estevam Dos Santos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",700
Vila-Maria-Alta-zona-norte,39 m² construídos1 quarto,"Marcelino Machado, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-Alta-zona-norte,35 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-Alta-zona-norte,35 m² construídos1 quarto,"Araritaguaba, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-Alta-zona-norte,35 m² construídos1 quarto,"Santa Inácia, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-Alta-zona-norte,40 m² construídos1 quarto,"Samurais, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-Alta-zona-norte,60 m² construídos2 quartos,"Padre Sabóia De Medeiros, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.200
Vila-Maria-Alta-zona-norte,35 m² construídos1 quarto,"Padre Sabóia De Medeiros, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-Alta-zona-norte,30 m² construídos1 quarto,"Canhoneira Mearim, Vila Maria Alta, São Paulo Zona Norte, São Paulo",860
Vila-Maria-Alta-zona-norte,35 m² construídos1 quarto,"Alves Cardoso, Vila Maria Alta, São Paulo Zona Norte, São Paulo",900
Vila-Maria-Alta-zona-norte,20 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",700
Vila-Maria-Alta-zona-norte,50 m² construídos1 quarto,"Simão Borges, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-Alta-zona-norte,240 m² construídos3 quartos,"Sob Consulta, Vila Santa Maria, São Paulo Zona Norte, São Paulo",4.500
Vila-Maria-Alta-zona-norte,120 m² construídos,"Rua Padre Saboia De Medeiros, Vila Maria Alta, São Paulo Zona Norte, São Paulo",4.000
Vila-Maria-Alta-zona-norte,250 m² construídos2 quartos,"Rua Baltazar De Aragão, Vila Maria Alta, São Paulo Zona Norte, São Paulo",2.400
Vila-Maria-Alta-zona-norte,350 m² construídos,"Vila Maria Alta, São Paulo Zona Norte, São Paulo",4.800
Vila-Maria-Alta-zona-norte,15 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",500
Vila-Maria-Alta-zona-norte,22 m² construídos1 quarto,"Nagasaki, Vila Maria Alta, São Paulo Zona Norte, São Paulo",850
Vila-Maria-Alta-zona-norte,40 m² construídos1 quarto,"Moreira De Vasconcelos, Vila Maria Alta, São Paulo Zona Norte, São Paulo",1.000
Vila-Maria-Alta-zona-norte,800 m² construídos5 quartos,"Vila Maria Alta, São Paulo Zona Norte, São Paulo",18.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,70 m² construídos2 quartos,"Lucerna, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",1.800
Jardim-Leonor-Mendes-De-Barros-zona-norte,110 m² construídos3 quartos,"Av. Vereador Ângelo Bortolo, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",2.300
Jardim-Leonor-Mendes-De-Barros-zona-norte,1 m² construídos3 quartos,"Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",5.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,330 m² construídos4 quartos,"Rua Francisco De Taves, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",7.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,125 m² construídos1 quarto,"Joao Carlos Fortim, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",1.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,350 m² construídos4 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",3.700
Jardim-Leonor-Mendes-De-Barros-zona-norte,300 m² construídos3 quartos,"Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",3.300
Jardim-Leonor-Mendes-De-Barros-zona-norte,350 m² construídos4 quartos,"R Francisco De Taves, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",7.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,350 m² construídos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",5.500
Jardim-Leonor-Mendes-De-Barros-zona-norte,600 m² construídos4 quartos,"Genova, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",10.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,160 m² construídos3 quartos,"(dado Não Fornecido), Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",3.300
Jardim-Leonor-Mendes-De-Barros-zona-norte,150 m² construídos4 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",4.500
Jardim-Leonor-Mendes-De-Barros-zona-norte,360 m² construídos4 quartos,"Av. Locarno 66, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",4.800
Jardim-Leonor-Mendes-De-Barros-zona-norte,254 m² construídos4 quartos,"Francisco De Taves, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",4.400
Jardim-Leonor-Mendes-De-Barros-zona-norte,200 m² construídos3 quartos,"Messina, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",3.500
Jardim-Leonor-Mendes-De-Barros-zona-norte,150 m² construídos2 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",2.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,345 m² construídos4 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",5.000
Jardim-Leonor-Mendes-De-Barros-zona-norte,200 m² construídos2 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",2.200
Jardim-Leonor-Mendes-De-Barros-zona-norte,465 m² construídos8 quartos,"Sob Consulta, Jardim Leonor Mendes De Barros, São Paulo Zona Norte, São Paulo",4.000
Parque-Novo-Mundo-zona-norte,30 m² construídos1 quarto,"Roque Soares Medella, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",850
Parque-Novo-Mundo-zona-norte,35 m² construídos1 quarto,"Soldado Abel Antônio Medanha, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",800
Parque-Novo-Mundo-zona-norte,190 m² construídos3 quartos,"Rua Soldado Clóvis Rosa Da Silva, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",2.700
Parque-Novo-Mundo-zona-norte,190 m² construídos3 quartos,"Rua Soldado Clóvis Rosa Da Silva, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",4.800
Parque-Novo-Mundo-zona-norte,190 m² construídos3 quartos,"Rua Soldado Clóvis Rosa Da Silva, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",3.100
Parque-Novo-Mundo-zona-norte,45 m² construídos1 quarto,"Soldado José Vivanco Solano, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",1.200
Parque-Novo-Mundo-zona-norte,40 m² construídos1 quarto,"Soldado José Vivanco Solano, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",750
Parque-Novo-Mundo-zona-norte,1 quarto,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",1.000
Parque-Novo-Mundo-zona-norte,1 quarto,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",900
Parque-Novo-Mundo-zona-norte,3 quartos,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",3.000
Parque-Novo-Mundo-zona-norte,3 quartos,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",3.000
Parque-Novo-Mundo-zona-norte,1 quarto,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",600
Parque-Novo-Mundo-zona-norte,2 quartos,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",1.200
Parque-Novo-Mundo-zona-norte,60 m² totais1 quarto,"Parque Novo Mundo, São Paulo Zona Norte, São Paulo",900
Parque-Novo-Mundo-zona-norte,50 m² construídos1 quarto,"Rua Soldado Sebastião Felício, Parque Novo Mundo, São Paulo Zona Norte, São Paulo",850
Vila-Aurora-zona-norte,50 m² construídos2 quartos,"Curruira 262, Vila Aurora (capital Zona Norte), São Paulo Zona Norte, São Paulo",1.500
Vila-Aurora-zona-norte,56 m² construídos2 quartos,"Curruira 260, Vila Aurora (zona Norte), São Paulo Zona Norte, São Paulo",1.800
Vila-Aurora-zona-norte,320 m² construídos3 quartos,"Vila Aurora, São Paulo Zona Norte, São Paulo",4.000
Vila-Aurora-zona-norte,165 m² construídos3 quartos,"Vila Aurora, São Paulo Zona Norte, São Paulo",4.800
Vila-Aurora-zona-norte,180 m² construídos3 quartos,"Rua João De Laet 742, Vila Aurora, São Paulo Zona Norte, São Paulo",3.800
Vila-Aurora-zona-norte,150 m² construídos3 quartos,"R Coronel Tupi Caldas, Vila Aurora, São Paulo Zona Norte, São Paulo",2.200
Vila-Aurora-zona-norte,157 m² construídos3 quartos,"Mariquinha Viana, Vila Aurora, São Paulo Zona Norte, São Paulo",2.300
Vila-Aurora-zona-norte,50 m² construídos1 quarto,"Vila Aurora, São Paulo Zona Norte, São Paulo",1.100
Vila-Aurora-zona-norte,70 m² construídos2 quartos,"Vila Aurora, São Paulo Zona Norte, São Paulo",950
Jaçanã-zona-norte,2 quartos,"Jaçanã, São Paulo Zona Norte, São Paulo",1.700
Jaçanã-zona-norte,130 m² construídos3 quartos,"Rua Tapecima 00, Jardim Jaçanã, São Paulo Zona Norte, São Paulo",750.000
Jaçanã-zona-norte,110 m² construídos3 quartos,"Jaçanã, São Paulo Zona Norte, São Paulo",3.500
Jaçanã-zona-norte,150 m² construídos1 quarto,"Jardim Jaçanã, São Paulo Zona Norte, São Paulo",1.900
Jaçanã-zona-norte,135 m² construídos3 quartos,"Sob Consulta, Vila Nilo, São Paulo Zona Norte, São Paulo",2.500
Jaçanã-zona-norte,60 m² construídos2 quartos,"País Natal, Jardim Filhos Da Terra, São Paulo Zona Norte, São Paulo",1.300
